latitude,longitude,distance_min,count_radius,avg_magnitude,label
39.67042281946632,41.46859397205235,30.182990507826652,8,5.5625,0
36.20197674308894,33.360516052234516,105.9576159029431,0,0.0,0
38.36129068517328,38.85527403533113,12.022350460857673,10,5.137,1
38.7377582064203,34.659347989403166,94.84536198103245,0,0.0,0
39.9228639285021,36.898390339968984,64.21062817145624,0,0.0,0
40.42274914924514,44.27675598990165,48.63812912432855,1,5.18,0
37.19604285568044,43.63487514523179,29.555202066049006,3,4.986666666666667,0
41.92295550812056,44.40279011140281,54.73899185427086,0,0.0,0
37.807515105682185,34.246518313182676,120.31113709811974,0,0.0,0
38.802148975793095,42.50789751434342,64.9868932029104,0,0.0,0
36.97202869429758,42.831716323282365,35.59138358131796,1,5.32,0
37.12679473306258,43.58681561412136,32.349550056912264,2,5.48,0
37.81427914096407,32.05393718102929,13.706489171822147,5,5.202,0
38.04795087653865,32.88680725001636,25.694966008670608,2,5.035,0
39.523274571952776,28.614365067449903,10.138129079720139,15,5.532000000000001,1
37.57935722516618,42.94199390472353,41.971483989223145,4,4.945,0
40.78223047172731,27.92053850203333,8.408461735453013,6,5.735,0
41.114839924942245,44.26766955243039,11.893704727756365,7,5.411428571428571,0
37.20843558003187,35.70184034262937,14.465840913934501,5,5.498,0
37.16068111982897,35.51293611466766,28.456278633502208,3,5.676666666666667,0
39.09622461706775,40.67216793753326,7.894247914082933,21,5.316666666666667,1
38.930060454350716,44.50797508109021,36.672644403730445,6,5.484999999999999,0
37.1160549637805,27.224649204839935,23.73056096592231,4,5.955,0
37.432031267272386,42.70753584644075,57.584283632119984,0,0.0,0
36.52411913173882,30.6913593667796,27.741515497462384,6,4.984999999999999,0
40.71594778536261,29.909981299226573,46.29879405196133,2,4.720000000000001,0
40.11157730019163,40.510556735556236,33.03763193304476,2,5.555,0
39.105459267162765,31.711387357473345,52.62350941222188,0,0.0,0
36.39693566835762,33.34042041571048,100.64013823396424,0,0.0,0
39.17088258286252,40.818195896981784,5.635690768444538,21,5.464285714285714,1
36.03198027289109,40.1854969841187,158.35206192090723,0,0.0,0
39.4379027677454,34.0461534153823,11.952219922348407,4,5.6850000000000005,0
40.86037188580753,44.52183069268685,24.014105696259257,2,5.3100000000000005,0
36.41726048468568,34.85772245774301,14.132591384683785,2,4.92,0
40.86102775876557,38.13760234946949,41.09435395641114,1,5.17,0
38.868351135093754,32.140112164342035,35.714900733168605,2,5.165,0
41.559265156954915,40.115067299406135,150.02602242226132,0,0.0,0
38.29352518900021,29.834141952678063,36.275954962460794,2,4.97,0
38.6721922916078,27.5773613728902,7.610332975246911,10,5.158,1
38.219708853621434,44.41830060969299,24.986565103387367,9,5.518888888888889,0
37.70191565466143,40.050573798200205,69.56298576291996,0,0.0,0
38.826567961897744,30.960030670415872,13.675879590995683,3,5.1866666666666665,0
41.70626432522292,44.25013278205422,30.320436553922384,7,5.412857142857143,0
41.96130458202675,39.0341118086729,173.79132971361054,0,0.0,0
37.744289888588,36.256384262438885,25.560618481826985,3,4.920000000000001,0
37.26604848539117,40.87018816618778,112.97013185560651,0,0.0,0
36.12323428695705,28.241279022193403,14.68745122070028,8,5.1537500000000005,0
37.708906172332476,41.88028912196867,72.33653594257672,0,0.0,0
41.69150566111272,43.94478643066976,16.20175242982906,8,5.404999999999999,0
39.59162713008419,40.76730168212804,12.856862689102146,10,5.47,1
39.09206875460749,26.413605816869637,9.910437327803846,8,5.71,0
38.05001451189651,28.28451902296966,41.034569750948314,3,5.683333333333334,0
40.04087690300577,38.55439678782166,14.313543116710706,3,5.710000000000001,0
39.78177883020248,43.925972586678725,51.155605571382246,0,0.0,0
40.335678554148735,29.274072663422846,24.307414022880963,5,5.101999999999999,0
36.27885988940624,36.267522447425755,37.8756873600615,3,5.453333333333333,0
38.5591549260009,30.068743960314755,10.292647757256876,10,5.202,1
39.252076624169796,27.578934018996364,34.38147487886805,8,5.535,0
39.63295964377945,26.36071855663617,18.76853091656215,6,5.283333333333333,0
39.47171214650759,28.36589665607294,25.662606588243825,14,5.506428571428572,1
36.54089535345017,28.59496628791209,8.030886172000404,12,5.650833333333334,1
41.22001609562616,39.85042890221379,106.32572304080195,0,0.0,0
41.63210931209072,29.46032963890034,106.88692799191712,0,0.0,0
40.48614537123394,27.0197297627779,39.359147920966805,5,5.582,0
36.05925913452122,42.943339097491275,31.503462724662292,1,5.99,0
37.16026667465773,36.1979565119621,16.991812487670916,4,5.205,0
39.49185754480966,37.605334948951985,38.465885805531755,1,5.1,0
40.59704429929149,38.501801192168706,30.840658039775988,1,5.17,0
41.60545160944644,30.024952318452822,68.32247581095714,0,0.0,0
39.97930327318902,40.67422568142199,44.12257664283686,4,5.0649999999999995,0
37.0308533381577,28.074465899038113,25.343575194134488,6,5.173333333333333,0
37.40338961778891,33.85160332333255,97.39185193349942,0,0.0,0
38.08916372935803,28.530027820450556,32.47122742938835,5,5.782,0
36.04384910240998,28.40120607060236,3.4572887734504842,7,5.298571428571429,0
38.68942795327186,29.07677025477897,11.665324087395389,6,4.528333333333333,0
38.32737860380482,37.033643712991875,59.34581685793476,0,0.0,0
39.438841769402046,41.350378389421465,15.024678130836483,13,5.495384615384615,1
41.29217872604889,38.334167683535554,90.11816463256385,0,0.0,0
39.709938828338984,30.48220389305709,20.792205549050443,3,5.75,0
39.850610653935,33.75257179113438,20.794157619804977,8,5.4325,0
39.03149422953901,27.877154473083692,7.262949665975973,11,5.214545454545455,1
41.43724405392404,44.33237136444965,16.992578624740137,8,5.3175,0
38.765567225468395,36.38388738580944,39.91277008153365,1,5.3,0
40.16917593190085,44.68290464043542,37.23018209109784,2,5.24,0
36.001517874811725,34.14111467417642,71.18714807490703,0,0.0,0
41.19202893897068,32.674935267868456,26.160600740811805,8,5.5825,0
36.99598726045533,34.17823555975431,50.271150924125905,0,0.0,0
40.68260023121208,41.33095310644224,39.054660211362496,1,5.0,0
41.83962532654536,32.13959805981756,26.88257680637362,1,6.33,0
37.83499258121272,42.753719580853954,13.123277717058567,6,5.001666666666667,0
36.610417942817875,35.50033954993701,25.642471740688542,3,5.739999999999999,0
41.2028528584692,29.20770342215366,56.28588828562484,0,0.0,0
38.28295430717452,44.1544375885553,17.70790632395386,7,5.365714285714286,0
37.416693546014365,34.49519538211427,91.50430844423119,0,0.0,0
40.44144175879384,31.04707228621144,25.38065657349253,16,5.79625,1
36.70876696417517,34.60311226607498,19.348616833842794,2,4.92,0
38.466357211370685,38.771423958832884,16.338485976382913,8,5.0962499999999995,0
36.45999594395337,31.20207807555881,25.377083919596664,4,4.86,0
41.21039724414998,43.86620089707043,7.868658939214578,10,5.3420000000000005,1
40.27032075281142,38.60514100980646,20.207302686391,4,5.574999999999999,0
41.773391385617046,38.926456469957806,154.02114066171686,0,0.0,0
37.475601457041655,29.107825804676093,14.319603163030914,16,5.086875,1
37.72645022104598,35.938717462588286,33.55541534293589,3,4.933333333333334,0
39.33964980813626,34.762406958619465,62.44391149285594,0,0.0,0
36.793757323898156,43.30485808292684,23.74821047656763,2,5.265000000000001,0
38.83243120884773,33.35424497431341,18.80233647347406,3,5.053333333333334,0
38.41041978477327,30.78029053421711,15.558464332771464,3,5.1866666666666665,0
37.342358627129386,43.455448965629444,7.376959533023286,3,4.986666666666667,0
39.804203199744336,41.98931994122551,42.459555829752546,2,5.495,0
40.38543214114559,29.45057704732155,16.059483186781698,4,4.944999999999999,0
41.25774197081652,37.467967012855425,34.362951806233255,1,5.21,0
39.974300629473966,28.169432882069774,22.731577673958192,7,5.93,0
39.26786139744094,28.29337622348104,16.737403704291626,16,5.455,1
37.97448933138168,35.913566123662676,57.27963498169343,0,0.0,0
40.54450055119616,29.17256778612634,17.10673024826121,4,5.3275,0
38.70363806670825,40.42125273004217,12.740743079318289,27,4.908148148148149,1
38.22190779529958,34.92622344694385,109.66374632443468,0,0.0,0
39.95588107144526,34.826934467314956,16.418829951102865,1,4.6,0
39.50652467637661,31.835150384185503,22.58978638781088,1,4.6,0
40.00423509705025,36.41944303641209,71.22737973979162,0,0.0,0
37.89519077421861,44.23490351052204,49.18432517738647,1,7.1,0
39.148789059970845,41.37387615081619,9.030250827378568,14,5.497142857142856,1
38.70802789901627,40.03632052685978,22.21247160147142,9,4.556666666666667,0
40.81002379646846,28.94102746838458,22.187044750234456,2,5.17,0
38.80132020844416,43.72959409564511,27.70021446081815,6,5.43,0
41.47938683185598,34.23551031647932,23.275472323340967,2,5.35,0
38.96929709174013,37.57878782283351,65.99650304771824,0,0.0,0
36.17686544511236,42.916782973413845,37.67364085695601,1,5.99,0
38.520174458540886,26.41952491095772,10.678441803654072,9,5.501111111111111,0
38.69200996538359,26.9142959734245,8.327787519047819,9,5.5088888888888885,0
41.64207834936319,26.037681767695965,12.010344691408383,1,5.36,0
36.60441499767826,32.85406181087813,96.92565594940338,0,0.0,0
41.24955611477185,35.96794914719247,28.272746145033526,3,5.213333333333333,0
37.936025727948056,30.39544258160525,27.072060595527653,4,5.375,0
40.65234298924677,27.90869567054728,17.604682582474652,7,5.691428571428572,0
38.36529376108731,41.42567874756027,19.89554256154876,2,5.895,0
36.47577461445861,40.69004149133345,196.23184660214628,0,0.0,0
38.61150044090614,28.004860282270887,5.562133541169153,9,5.623333333333333,0
37.10080778799179,42.271010755638486,85.94354805277264,0,0.0,0
37.129170959647375,27.769489165207133,38.83613299968259,1,5.96,0
39.88904907881339,41.902902145964624,34.32052648433224,1,5.74,0
40.4469751454134,27.44434093629952,13.266234179872747,7,6.034285714285714,0
40.011186461541705,43.83190285813657,24.446135993019027,1,5.18,0
37.33313466553639,34.98864366791114,56.31781565227598,0,0.0,0
36.687482773538555,34.1800176592004,25.291813460135206,1,4.0,0
36.075426857538105,42.53706182474876,68.02104973458502,0,0.0,0
39.94852801454715,34.068962619644324,32.67683933721313,3,5.493333333333333,0
41.284892156788615,26.01727901028507,51.654763190561326,0,0.0,0
37.26090717269269,37.0872164105841,18.242066353776526,6,5.3133333333333335,0
39.94016353056441,44.867759244002,33.590261828734924,3,5.263333333333334,0
40.00539142551496,44.85125762257931,34.7557313368158,3,5.263333333333334,0
37.0621006801339,29.340978176018897,6.764947449111807,16,5.096875,1
38.16424965291974,30.577605454177395,37.030774726185165,2,5.71,0
36.97937334546473,32.67840310002716,87.53156518156574,0,0.0,0
37.24284896644443,30.09469840073221,7.302308562395882,47,5.139574468085107,1
37.48647669793406,40.237329718313745,85.41994081121884,0,0.0,0
38.56850489897972,32.225870446008585,37.686991723106765,2,5.165,0
41.46989697253582,38.63552404367108,115.7167050695154,0,0.0,0
39.1342483637062,31.41819692901592,58.630926031154644,0,0.0,0
37.91143399413104,38.31383443969111,11.14704679559493,6,5.213333333333334,0
39.27641204244783,41.24146012918667,6.346089048261775,16,5.458125,1
40.418238702629615,34.26931392738258,43.48277697587002,2,4.945,0
40.938060443604755,41.42085770756188,59.15857794922621,0,0.0,0
41.68604678627536,38.62697640789912,138.3245385880004,0,0.0,0
41.96778610801577,39.30636197766939,174.25010570782882,0,0.0,0
39.63413082994238,34.23583024056312,29.584187336191587,4,5.6850000000000005,0
40.2351605350679,27.84528151536043,14.382524955623367,7,5.965714285714286,0
37.67681542402256,43.04444252207003,35.578110326087796,5,4.9159999999999995,0
40.11905936935202,44.87286301545797,24.657041716405963,2,5.24,0
41.70459864420803,31.53175993850207,50.454472453998044,0,0.0,0
40.39359836728288,28.03242260285962,19.221554058832897,9,5.886666666666667,0
36.50039495429162,33.42992196456291,90.75196731620265,0,0.0,0
39.14324126701098,43.549228759887335,10.80312104521783,4,5.475,0
40.02509954506254,42.05527445011799,43.535331853998265,2,5.46,0
41.77148382927457,31.912097863488007,46.70361193584863,1,6.33,0
39.11108962843378,32.58248780776407,26.122612450837558,2,5.165,0
38.805656460196346,39.50648319045065,23.834259652889042,5,4.803999999999999,0
39.48903277759245,27.08191345055313,26.261658962876872,7,5.619999999999999,0
36.938884217375474,32.94337283619909,96.30963608491962,0,0.0,0
37.896545804186594,28.451029157898358,39.376988562659115,2,5.3100000000000005,0
40.41370224871905,32.371188941709406,49.90079406792458,1,4.0,0
38.81015573438819,36.20787621095394,54.41524054844947,0,0.0,0
41.75211578687032,42.97041782895677,40.610285920909334,2,5.245,0
40.047011287509804,43.40493722133334,36.4501347265291,2,5.205,0
38.899887331922756,32.440630889618035,10.38839091893297,2,5.165,0
39.993089622900534,29.55610534547314,18.695375221977862,8,5.38875,0
40.84769099917541,40.39274023371314,89.88847890082533,0,0.0,0
40.1363602372013,30.272320885262122,32.523277273253555,6,5.536666666666668,0
41.44611487685188,40.668715894458444,121.10615545504739,0,0.0,0
39.46087136207476,26.888852134238483,26.451758332996448,7,5.5928571428571425,0
36.423836434323114,26.464271925269056,21.67700628638683,10,5.1240000000000006,1
40.278230295176776,33.05074525237077,27.027580211515986,6,5.203333333333333,0
41.416483966644,28.18958024508614,66.1402425274981,0,0.0,0
40.818749740520936,36.53409686085433,18.659469144891947,3,5.6499999999999995,0
37.50869934950694,38.5810710663616,46.92867614836533,1,5.28,0
36.375811320945836,34.35092625572541,25.612998535505124,2,4.92,0
37.4574565994791,28.66078525583962,30.174524484291585,3,5.26,0
41.43954750786426,36.2566945976249,47.04177676410837,1,5.06,0
40.26960816788119,31.771339814829258,37.80051724502222,1,5.67,0
36.43655458213138,38.37876003469335,134.35341415675074,0,0.0,0
39.250910741606305,28.443115876573305,8.998710678581839,18,5.371111111111111,1
37.079441516676596,42.70648242546192,47.40675231001491,1,5.32,0
39.30941569066983,26.743409835872196,25.94392058570729,6,5.815,0
36.3269612845022,38.78511810896151,149.09363095855653,0,0.0,0
39.4992682841175,38.36084543665913,41.82208204496568,1,5.5,0
40.98014340257531,28.65135594312103,52.99040608060195,0,0.0,0
36.83488067060265,40.97108154279651,161.46464140911746,0,0.0,0
39.02383968475947,29.84997875563519,1.553038158037127,32,5.349375,1
41.251492381140274,38.397026278735915,86.69473968643007,0,0.0,0
39.62526396625086,28.583198885506597,13.874888180333992,4,5.8825,0
38.71356121355763,31.048173613625146,2.9787192771462387,3,5.1866666666666665,0
38.84584132129451,27.106679051084967,5.800078370000302,8,5.23875,0
38.557258490155384,43.16116758839094,14.095695345678457,5,5.114,0
36.58182045482572,36.6180535419356,13.845143934767604,2,5.125,0
38.072819867186986,35.976699862274494,65.19871300295839,0,0.0,0
40.99569205711189,30.735249553644366,22.150883474374314,15,5.728666666666666,1
39.12756791369165,34.69764738458178,76.40344166947773,0,0.0,0
39.83844953573184,29.57501924069122,1.9156276934950012,9,5.605555555555556,0
40.14455084637734,33.159633038448575,24.033220277838417,5,4.9959999999999996,0
37.8704092954361,39.332721477908954,9.98148485993825,4,5.2775,0
38.66840873625581,27.861299299178544,7.936296622953638,9,5.260000000000001,0
37.4144527342355,29.918804355053023,5.535560139615071,48,5.108958333333333,1
36.796037887419146,31.245972389539467,30.780778736913103,1,6.02,0
38.41266023087883,31.977078049699315,24.398805137564896,2,5.675000000000001,0
40.04608292436611,40.44711688737133,27.326509764788074,3,5.419999999999999,0
36.977524251133175,40.45315877039316,139.50121211835295,0,0.0,0
41.48067130267679,38.04238653973702,87.97683520478999,0,0.0,0
36.34632735981607,41.28873201118256,187.80497040535195,0,0.0,0
39.38426518731675,38.62675145285084,31.295731544766628,3,5.453333333333333,0
38.668327308976984,44.553311841977234,20.343809056480737,7,5.595714285714286,0
36.09876905895561,28.47444891790837,12.13534944280254,9,5.2266666666666675,0
41.45779144478341,28.481880621063723,80.12971836598295,0,0.0,0
40.03816133162092,43.1751287700022,54.281399996823666,0,0.0,0
39.398182054028105,33.54449931258609,19.27314782993006,6,5.6000000000000005,0
36.173869222900564,27.59717257960482,12.661882823092386,19,5.1294736842105255,1
36.32621147524969,26.032323441965353,18.547126057873577,5,5.948,0
36.5072014089476,35.980242941622926,9.989960901901382,3,5.453333333333333,0
39.143834581155396,39.42073492326465,15.572656313191544,1,5.21,0
40.1905666193819,32.291075272846356,70.1588529612078,0,0.0,0
36.617932308484235,28.480757892541888,4.7307575075593045,13,5.5369230769230775,1
37.71677319250773,34.20507379102767,117.26823934711446,0,0.0,0
40.4125621958292,32.239375973108736,60.010563058291964,0,0.0,0
36.18325322774952,27.09473187093434,8.645795046762979,26,5.1657692307692304,1
39.93452786762056,36.19734625654534,51.355912038210626,0,0.0,0
39.19669500794291,39.210964743881064,32.088363519821975,1,5.21,0
37.95361473237929,33.57906877963377,63.45817742081004,0,0.0,0
41.69315079433934,34.1190453713521,48.23121732641322,1,5.28,0
36.46976280610714,27.76715850518269,7.835412954520339,16,5.073124999999999,1
36.01017834829203,37.80582981026657,120.28887244124896,0,0.0,0
39.23333167256596,33.031159861897024,44.25273088126764,1,5.48,0
41.43339136923677,33.34792496286555,9.769448819077375,12,5.655833333333334,1
38.86567635797384,29.123435835210014,2.332827595803686,18,5.052222222222222,1
40.6244283399386,26.323649823007138,16.976187426241523,13,5.132307692307692,1
39.84541033691698,35.263820831191396,18.16844336931105,5,5.593999999999999,0
40.19616256520899,40.41211402478365,28.288986573032478,2,5.555,0
39.546092851996264,44.526872861861385,21.474505947005927,2,5.405,0
37.07197823290791,27.283241385854193,29.68818327345131,5,5.844,0
38.30462922871914,41.573506205987094,27.542992331015263,1,5.79,0
38.091029514393604,26.262104771140915,26.02089196934136,5,5.619999999999999,0
36.559582931626174,26.598697615920297,10.305594664357383,18,5.166666666666667,1
37.23809174029859,32.76131151761226,59.9753892494571,0,0.0,0
36.25629406793129,30.116056889884963,29.365045625603106,5,5.206,0
41.32841443332875,27.939255707766733,54.08353237276413,0,0.0,0
41.34035333833458,41.08656025552504,97.70462277317222,0,0.0,0
39.31837431001016,37.62369746775575,56.051190012916734,0,0.0,0
38.48908614721215,27.997507226829686,14.838230567655023,8,5.7162500000000005,0
36.53651215922724,41.24823003762047,183.94524349710355,0,0.0,0
41.876503674911994,42.060856152876525,2.6894959784479173,2,5.245,0
36.42083038855129,33.08743308463112,111.75238125531851,0,0.0,0
39.38877910349971,44.94287407452114,39.415374360413075,2,5.23,0
38.972712272165886,29.545936376816485,8.548811614715712,40,5.27975,1
39.949844940130234,39.42634281400905,14.423412363558926,6,5.81,0
40.41579606377965,38.69017077699891,34.68231591576886,3,5.266666666666667,0
41.32450179195758,29.09281196076158,69.88482504406535,0,0.0,0
40.16874006673819,30.658972518403985,32.42340978500892,3,5.926666666666667,0
37.62008659606463,34.07153005012951,107.32491227689599,0,0.0,0
39.97032740679487,26.230484589723513,45.48008922333327,5,4.682,0
40.63449468139034,35.88502330142855,36.45049678456957,1,4.6,0
40.83257965730659,37.98043262128776,40.913715847951494,2,5.34,0
37.93445772902726,31.712736771197434,9.218122229497185,5,5.2780000000000005,0
36.36007383509012,44.658686366017065,59.21395942397066,0,0.0,0
36.43751513667859,32.289825111247374,43.294766534804616,1,4.2,0
36.979164411281005,28.772005230005796,5.5359703932434545,14,5.458571428571429,1
38.518089921628096,38.778573545967305,17.865735201496094,7,5.0928571428571425,0
41.11732838491803,39.069636076664715,80.11732871564061,0,0.0,0
36.460484119320554,39.44758042755082,149.2502044213824,0,0.0,0
40.571834622509115,38.49667130654676,29.48322047411789,2,5.725,0
40.2894944290646,30.533694774932812,23.41872996769248,8,5.94875,0
39.99076865997446,30.917679871530865,33.81450707333657,1,6.23,0
39.21898273455004,40.05670187799779,13.029356507558566,9,5.49,0
40.71858080758534,30.124018288750484,36.73410692831179,5,5.555999999999999,0
38.07995579677889,30.880250482123934,31.599696142157683,2,4.91,0
41.03065278254586,44.010740688100455,22.40796671104813,9,5.368888888888888,0
37.63919998938662,27.286399761604123,2.4775561243407465,8,5.66875,0
40.569929133673355,36.785567366686536,32.309593118133314,2,6.43,0
39.71292433042861,39.60459317392751,11.403795362767765,7,5.718571428571429,0
39.95130176910092,33.0236056526988,42.41127820504295,4,4.91,0
38.9979172930994,43.72245647575812,26.70594551341866,3,5.449999999999999,0
36.40680005917666,44.833210665634354,51.09959657785979,0,0.0,0
40.18549910754506,30.09395939396992,22.266274426682656,5,5.1979999999999995,0
38.88402154560694,26.769664199578934,15.402944125879127,8,5.76875,0
41.02591933169041,32.68178994125718,10.673320180486302,10,5.696,1
39.97142146772026,33.591473311786395,13.826509522544884,6,4.919999999999999,0
39.89865231983689,31.29458053538718,64.1237790051789,0,0.0,0
36.78868866960963,32.25681099312574,68.07855364920474,0,0.0,0
36.46844065371715,37.33094346506416,53.91851083083732,0,0.0,0
39.98777313152185,44.047698372541184,35.69135063727957,1,5.18,0
41.783175344379615,42.62495306132689,39.45542488266274,2,5.085000000000001,0
36.74268951599369,35.0100451779162,34.61353608254272,2,5.75,0
41.01187702496762,27.730939856990865,25.818334410741734,6,5.735,0
38.85136319480439,39.58676044093731,20.04070924688273,4,4.904999999999999,0
38.6204208026375,33.274765967860674,25.48860406656788,2,4.84,0
36.340449129048984,33.43342695152759,94.26945444230807,0,0.0,0
36.17740474641175,34.34932322895285,47.12324717955081,1,4.0,0
37.17741312349831,34.93157675899036,62.53808649831098,0,0.0,0
40.024269468745715,32.58773315157884,71.60518717895748,0,0.0,0
38.59647334875873,43.26911083352434,5.549596786009323,4,5.3175,0
37.98088210021151,35.53476796650908,64.80415677704008,0,0.0,0
39.420623832789424,36.637311404162084,66.99129052228135,0,0.0,0
40.84776519403275,35.47585407504143,34.8508655876735,2,5.99,0
40.33091754363829,30.71467319490432,24.725095411357508,10,5.825,1
41.89852639012605,37.063116478212386,47.53259272306517,1,5.36,0
40.668693411630315,30.681606152242296,4.421257181485607,16,5.773125,1
39.9249046988367,40.92560005783272,24.1957426606516,1,4.0,0
37.56759773563785,33.198913622537745,39.64057463996354,1,5.03,0
40.534360390955,36.53473348799962,45.03255174483298,1,7.0,0
38.59190245219882,29.574788165054024,30.897722347014838,13,5.05923076923077,1
38.26387794415044,31.64608290526449,20.736977417519675,4,5.522500000000001,0
37.19303759836776,43.310699826565795,20.000911897365683,3,4.986666666666667,0
37.20167232775216,42.91527362611796,35.94327091681487,2,5.48,0
39.76747455247103,38.90685168346029,13.058094893080513,6,5.296666666666667,0
38.67259458464852,32.97667668095207,4.691558977595265,3,4.976666666666667,0
37.58746857490597,38.77163189049627,28.335775021986365,4,5.23,0
37.041123238963976,36.517118912800555,30.57127700789535,8,5.2925,0
39.083097825805545,34.56928782857611,69.47016170863098,0,0.0,0
37.61614014745521,44.337545914730015,64.49903358100937,0,0.0,0
39.857940508269884,43.037980546436,55.90600484847851,0,0.0,0
37.99721275875596,31.310022241355977,6.913533362459133,4,5.1775,0
36.422263726880686,32.41992759435042,53.4742299522295,0,0.0,0
36.57209287193801,36.44489173489414,1.8962179617327903,1,4.8,0
39.69232221057335,42.71463084822871,24.74151089721121,1,5.25,0
38.660323395923655,41.30738957151214,19.777778812364264,6,4.698333333333333,0
41.841440049273146,30.658955170784076,36.54988702452237,2,5.34,0
40.79325073146896,34.24126567359558,8.536241549427462,5,5.101999999999999,0
37.87506074316413,26.72121202796985,35.65067745050989,4,5.43,0
39.839190791483,28.587953819800497,32.990780296640594,2,5.5649999999999995,0
40.1134393399277,26.07516437616627,25.91671869789968,15,5.168,1
37.03374506344807,39.420595913597126,88.15088399837936,0,0.0,0
41.25234015931993,30.889553775248295,22.754099431816744,2,5.2,0
36.3263497348526,44.13315354629718,57.86049492198178,0,0.0,0
36.3642392670761,39.995673155761445,177.42331923867084,0,0.0,0
40.174924345861506,39.97711494007778,17.658763241640827,3,6.303333333333334,0
40.60503030627844,43.75840010120402,20.572027466868906,5,5.406,0
41.778739816115255,35.15901303846034,61.32306596574977,0,0.0,0
38.396485215499055,40.992102920432885,11.664231610570408,20,4.7895,1
40.41744835550161,32.28837738695733,55.99878427106864,0,0.0,0
38.659512651183476,35.769740811082336,94.48731482964888,0,0.0,0
38.14876186413078,34.345996291609254,99.73934239960546,0,0.0,0
37.06812399566477,36.36539602776178,28.92880669300906,7,5.359999999999999,0
38.132855199005455,41.63180109915115,47.29298548054957,1,5.79,0
38.70144339798098,33.08349241007635,6.948828763379942,4,5.0024999999999995,0
37.07981639073712,34.59324768533489,55.629337995793115,0,0.0,0
36.847957897652506,40.662309866704476,154.81037163775116,0,0.0,0
36.977730586565585,38.43290274439303,100.63450111324494,0,0.0,0
39.68570800381254,32.56722510527651,46.81920423967893,1,4.6,0
41.260939808566285,27.7040460371082,51.914928763095524,0,0.0,0
40.96025310409775,31.952116559296865,51.36171268257793,0,0.0,0
40.18130110338552,32.45648458945908,61.59595873614924,0,0.0,0
37.334243875909365,34.20008189960873,84.89657096829568,0,0.0,0
38.54690283737527,42.83108798160594,30.603297783459162,2,4.715,0
41.04048257904826,28.25495685062154,30.321750983347876,2,5.375,0
36.11584587800068,36.2026104984441,53.60263997658167,0,0.0,0
36.61884406450098,30.181100600947406,7.6838341582138066,3,5.056666666666667,0
37.28479995234742,42.308140983939396,85.68448192718948,0,0.0,0
37.2595254481343,28.86171462716407,28.37295314036443,9,5.398888888888889,0
40.46607209409477,32.47293411925068,39.57416819567195,3,5.579999999999999,0
37.74884105627768,43.34548803265596,20.723230673255507,3,5.026666666666666,0
38.83719487835891,43.251622802522256,21.373524098222166,5,5.404,0
38.43176822611903,35.67076100620997,110.75336427859489,0,0.0,0
36.43726909524321,40.038949327224024,172.71198005473207,0,0.0,0
38.79078803683029,39.72335030659181,30.525345958776555,4,4.904999999999999,0
39.380824455661944,32.01199827126372,12.576415098547782,1,4.6,0
40.55397598011384,32.56815700657007,28.462994118042314,5,5.494,0
38.65691740266669,42.455915032401364,54.74691966648284,0,0.0,0
37.81326611964433,32.07299495050897,14.77739756826876,5,5.202,0
41.027046181883776,39.21345554624026,69.41014019451558,0,0.0,0
39.99624047747258,38.26220536136829,13.066360311811405,4,5.557499999999999,0
